ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
278622752,creative-profile-readme,coderjojo/creative-profile-readme,2672,531,125205,Markdown,master,"awesome, awesome-readme-templates, awesomereadme, beginner-friendly, developer-profile, github, github-profiles, portfolio, profile, readme, readme-md, stellar",14,,https://github.com/coderjojo/creative-profile-readme,https://github.com/coderjojo,https://coderjojo.github.io/creative-profile-readme/,2020-07-10T12:01:34Z,2025-02-25T20:42:37Z
63729462,swift,airbnb/swift,2534,334,608,Markdown,master,"ios, naming-conventions, style-guide, styleguide, swift, swiftformat, swiftlint",1,"MIT License",https://github.com/airbnb/swift,https://github.com/airbnb,,2016-07-19T21:33:28Z,2025-02-26T06:10:03Z
73738971,bolts,lightning/bolts,2142,493,2656,Markdown,master,"bitcoin, blockchain, cryptocurrency, cryptography, lightning, lightning-network, protocol",57,,https://github.com/lightning/bolts,https://github.com/lightning,,2016-11-14T19:21:45Z,2025-02-23T00:28:02Z
501752888,GitHub-Achievements,drknzz/GitHub-Achievements,2014,208,10233,Markdown,main,"achievement, achievements, badge, badges, display, earn, extraordinaire, galaxy-brain, github, heart-on-your-sleeve, list, open-sourcerer, pair-extraordinaire, profile, profile-readme, readme, source, starstruck, stats, universe",43,"MIT License",https://github.com/drknzz/GitHub-Achievements,https://github.com/drknzz,https://drknzz.github.io/GitHub-Achievements/,2022-06-09T17:44:31Z,2025-02-25T10:57:24Z
81886010,architecture-center,MicrosoftDocs/architecture-center,1892,1763,1417247,Markdown,main,"architecture, azure, best-practices, cloud, documentation, guidance, microsoft, patterns, practices",0,"Creative Commons Attribution 4.0 International",https://github.com/MicrosoftDocs/architecture-center,https://github.com/MicrosoftDocs,https://learn.microsoft.com/azure/architecture,2017-02-14T00:21:56Z,2025-02-26T04:26:25Z
99509127,AwesomeCppGameDev,Caerind/AwesomeCppGameDev,1793,135,529,Markdown,master,,0,,https://github.com/Caerind/AwesomeCppGameDev,https://github.com/Caerind,,2017-08-06T19:38:24Z,2025-02-25T08:43:03Z
520680969,swift-book,swiftlang/swift-book,1787,173,63544,Markdown,main,,98,"Apache License 2.0",https://github.com/swiftlang/swift-book,https://github.com/swiftlang,,2022-08-02T23:47:33Z,2025-02-21T18:45:33Z
319742187,translated-content,mdn/translated-content,1771,8176,588529,Markdown,main,"documentation, l10n, mdn",312,Other,https://github.com/mdn/translated-content,https://github.com/mdn,https://developer.mozilla.org/en-US/docs/MDN/Community/Contributing/Translated_content,2020-12-08T19:38:24Z,2025-02-26T01:04:22Z
31518667,rust-book-chinese,KaiserY/rust-book-chinese,1744,213,56221,Markdown,master,"gitbook, rust",14,Other,https://github.com/KaiserY/rust-book-chinese,https://github.com/KaiserY,,2015-03-02T01:49:18Z,2025-02-19T14:36:10Z
183526229,styleguides,SAP/styleguides,1715,456,3718,Markdown,main,abap,69,Other,https://github.com/SAP/styleguides,https://github.com/SAP,,2019-04-26T00:01:38Z,2025-02-19T10:35:19Z
28413081,awesome-canvas,raphamorim/awesome-canvas,1655,154,91,Markdown,main,"awesome, awesome-canvas, awesome-list, canvas-element, canvas2d, draw-graphics, html5-canvas, javascript, particles",4,"MIT License",https://github.com/raphamorim/awesome-canvas,https://github.com/raphamorim,,2014-12-23T18:28:02Z,2025-02-24T15:11:28Z
97574655,madr,adr/madr,1602,421,387,Markdown,develop,"architectural-decision-records, architectural-decisions, design-document, design-documents, documentation, hacktoberfest",22,Other,https://github.com/adr/madr,https://github.com/adr,https://adr.github.io/madr/,2017-07-18T08:37:12Z,2025-02-26T04:31:06Z
50844973,slips,satoshilabs/slips,1551,1761,1962,Markdown,master,,8,"Creative Commons Attribution Share Alike 4.0 International",https://github.com/satoshilabs/slips,https://github.com/satoshilabs,,2016-02-01T14:33:43Z,2025-02-25T14:37:22Z
240843379,Awesome-explainable-AI,wangyongjie-ntu/Awesome-explainable-AI,1459,202,2011,Markdown,master,"counterfactual-explanations, explainable-ai, explanation-system, interpretability, interpretable-ai, recourse, xai, xml",1,"MIT License",https://github.com/wangyongjie-ntu/Awesome-explainable-AI,https://github.com/wangyongjie-ntu,,2020-02-16T06:27:44Z,2025-02-26T00:06:18Z
400041672,Blockchain-Development-Resources,frankiefab100/Blockchain-Development-Resources,1353,345,377,Markdown,main,"awesome-list, awesome-readme, bitcoin, blockchain, dapps, decentralized-applications, defi, distributed-ledger, ethereum, hardhat, metamask, nft, polygon, smartcontracts, solana, solidity, truffle, vyper, web3, web3js",4,"Creative Commons Zero v1.0 Universal",https://github.com/frankiefab100/Blockchain-Development-Resources,https://github.com/frankiefab100,https://blockchain-development-resources.netlify.app/,2021-08-26T04:39:42Z,2025-02-24T16:51:00Z
