ID,Name,"Full Name",Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
268163609,qdrant,qdrant/qdrant,22108,1506,31614,Rust,master,"approximate-nearest-neighbor-search, embeddings-similarity, hacktoberfest, hnsw, image-search, knn-algorithm, machine-learning, matching, mlops, nearest-neighbor-search, neural-network, neural-search, recommender-system, search, search-engine, search-engines, similarity-search, vector-database, vector-search, vector-search-engine",331,"Apache License 2.0",https://github.com/qdrant/qdrant,https://github.com/qdrant,https://qdrant.tech,2020-05-30T21:37:01Z,2025-02-26T06:09:39Z
162276894,difftastic,Wilfred/difftastic,21819,357,1701159,Rust,master,"diff, tree-sitter",216,"MIT License",https://github.com/Wilfred/difftastic,https://github.com/Wilfred,https://difftastic.wilfred.me.uk/,2018-12-18T11:19:45Z,2025-02-26T06:25:17Z
372172254,axum,tokio-rs/axum,20563,1124,4812,Rust,main,,66,,https://github.com/tokio-rs/axum,https://github.com/tokio-rs,,2021-05-30T09:22:25Z,2025-02-26T06:00:51Z
172714919,sonic,valeriansaliou/sonic,20514,595,2601,Rust,master,"backend, database, graph, index, infrastructure, rust, search, search-engine, search-server, server",72,"Mozilla Public License 2.0",https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou,https://crates.io/crates/sonic-server,2019-02-26T13:16:58Z,2025-02-26T04:44:10Z
7270538,anki,ankitects/anki,20091,2230,44720,Rust,main,,194,Other,https://github.com/ankitects/anki,https://github.com/ankitects,https://apps.ankiweb.net,2012-12-21T08:03:31Z,2025-02-26T06:46:49Z
57167764,xi-editor,xi-editor/xi-editor,19809,701,9704,Rust,master,,154,"Apache License 2.0",https://github.com/xi-editor/xi-editor,https://github.com/xi-editor,https://xi-editor.io,2016-04-26T23:03:23Z,2025-02-25T09:56:09Z
166045424,fnm,Schniz/fnm,19686,509,4144,Rust,master,"hacktoberfest, javascript, nodejs, nvm, reasonml, version",296,"GNU General Public License v3.0",https://github.com/Schniz/fnm,https://github.com/Schniz,https://fnm.vercel.app,2019-01-16T13:32:14Z,2025-02-26T05:35:28Z
14164618,tree-sitter,tree-sitter/tree-sitter,19684,1649,18942,Rust,master,"c, incremental, parser, parsing, rust, tree-sitter, wasm",167,"MIT License",https://github.com/tree-sitter/tree-sitter,https://github.com/tree-sitter,https://tree-sitter.github.io,2013-11-06T06:16:00Z,2025-02-26T05:00:36Z
135201145,RustPython,RustPython/RustPython,19661,1273,68608,Rust,main,"compiler, hacktoberfest, interpreter, jit, language, python-language, python3, rust, wasm",426,"MIT License",https://github.com/RustPython/RustPython,https://github.com/RustPython,https://rustpython.github.io,2018-05-28T19:27:01Z,2025-02-26T06:47:57Z
152572186,wasmer,wasmerio/wasmer,19421,845,1098559,Rust,main,"emscripten, linux, macos, rust, wasi, wasix, wasm, wasmer, webassembly, windows",255,"MIT License",https://github.com/wasmerio/wasmer,https://github.com/wasmerio,https://wasmer.io,2018-10-11T10:15:53Z,2025-02-26T04:45:37Z
